APN,geo_url_1,geo_year_1,geo_url_2,geo_year_2,geo_url_3,geo_year_3,coastal_url_1,coastal_year_1,coastal_url_2,coastal_year_2,coastal_url_3,coastal_year_3
4448005029,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AefcZkbqW6OYBPFyYMOSqGxJ1mOQWCJzn%C3%81C%C3%817VX3ND7Ht6ZynYcFJ%C3%89VxR%C3%897Kn5bTqNAlDzQZamld5%C3%89rTnmwQwz4%3D/,2006,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AWQgJA5NRBuJtQN0YRi1UZXITdkEs8jF%C3%81p0fhRvLshKc%C3%89ODA5jEaTtxTZLgtxC%C3%819iXUaoupLPeOT%C3%8131cBDqH9Cs%3D/,2006,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AT%C3%8990aF5jd4PcdH6tNiF2hudleearnq%C3%81J96F3sZs%C3%81Nn8EWnAbd2YCcT7tPczl8mI%C3%89uzJvTNZFEjduX%C3%816l3d7YY4%3D/,2006,,,,,,
4449001022,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ARcX08C7a3txN7rAc6b11yQzXRy2xKcUz%C3%81xhBtn5PVYIrRQI2x5Z%C3%89sf2kSMNb81GNZOwwl40cHSpAfs32kvCaq8%3D/,2020,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbVz7VNmoWGrxgUhZ3LGyKbCPcXw1wkaDof4Y6jKPFhupgiNAG%C3%81gqvsUfghTrSLZH%C3%89ULi73Zovmi%C3%89qIv0dqL7QM%3D/,2019,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AakWlZ6nrLa8LmGqqJecP2jSa2UohxVOj%C3%89giKNj%C3%81uYtIKTH2EiNXWkVLtVSz2%C3%81FyhdbZAmDVd5hMdhUimPqFEyg%3D/,2010,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYo6qbkMRfm9KlQbHO3%C3%81KwpkMmNGgi0HAyUq%C3%814NvecicMLtZzwy%C3%81%C3%89zNWwUp0UHZdMmBrxTMsyPNz3X2Lfx6xidY%3D/,2020,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AQd7HQnSMmAEByvOymfQ0dKWH5flcLaTi7Pzh9opM2AeotsHiAvKVn8SUM30DUlFaj%C3%81ICwURXGJxle1LajXmLDI%3D/,2020,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYR0fUqTihY%C3%899JQeBZ%C3%81hBP%C3%81c8Zd75F7EU9Oj1X2pCFqL2aYGJLvhVzHUMTVFBlUwemws8FnFWiS5HlyVw1%C3%81Lyss%3D/,2020
4449001023,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ATk7UgI2sdSo%C3%89xrAfU1KZ%C3%81QRvtzo2Vqn8NOKfVJ0dylYL2K1qBVxzdLl8FU%C3%81KMRJQrj2oJwoHtDh9BJV4ylJhsE%3D/,2017,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbxhEHf%C3%89%C3%81POFwUAcbccHkhgqFor3bQJdhE4dxzhpyujM3CivaHmxT5oD3UcSDJtnP4sGFAivcWFeb05t%C3%81otncfw%3D/,2017,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ARXgXL%C3%81LLeuSZrltXKipSlQj0ptov9sx2o6aBeBxMxf4adDzQi3sm8MDdHXyC3u9Y3HB%C3%89Nr5vr9b1m6vUEL9jgc%3D/,2010,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AXWWSSvo2WhddBB9Nt%C3%89BJlXUtAS4Te%C3%81QGLj%C3%89iwwLCZcrltBLWXAhOkxsQSLwh6HeMRLildr2wvWPGxndDZnoq6g%3D/,2017,,,,
4449001024,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AdVK3vphI0UjoQp72tbEdLJ1HuJ16N71vk822cH5BIjkMq8vXVtzCZz7cyEaacsDMKAjZhrYKPSxTQIOwOpM9CU%3D/,2020,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AZTcH%C3%899nRlTuEnlppw05s34SGBcl6NRhfAptws%C3%89vXHJppQNY0WC3iSKVn%C3%81QxtOO3k07XABYNf15vS4UogHW2cxE%3D/,2019,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYX7XCNfoH8cduNCLdAP55B%C3%81Trk0p5naeNRDrHq26skR%C3%89W8AHjnKNkiaFx6h8aOozjLaSFK2d%C3%8968HBJa%C3%81ptp3UA%3D/,2019,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AV6xtvv7%C3%81WsP%C3%89As%C3%89Cn9ALUdfE%C3%89AcTGS0x43ralRJQpsLUm8BCW%C3%819NL5PRM30%C3%89TNDKny8BH%C3%81LpvlNFj1cp%C3%89agX9c%3D/,2020,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ARks5jF6oQhUszCMhPaOrCYK1gD6D6D0EjRjt4cZHjWHB17vZjRQPsNu1h8n5s2EPZEoWM1mxjhpsYOACoCS2%C3%89o%3D/,2020,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AVL6kaDUn5wm8N4gObkDmb9TSIUlaxE9CuwPSTVhmXlZklltnHxkLNRAb3xIF0Z86Ovdhvg2JoMH8U1PGEfQC4k%3D/,2020
4449002021,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Aa3n4KIlFa%C3%8112PX3EYLXC5y69ylBYRtncbCmDBFp2pre5OtHeh5z83oszhDAS22sV3Lm59LqQUGqH6lMgQIs8vU%3D/,1990,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ARqvEEdVc1Q%C3%899nHIsH%C3%813fRzgOflgFUQF3Y%C3%81Rn7Ei1s8CqCkttSbSgi5JxI7kYNj04WXgY2u9CFtTf3bAwhZ%C3%89bYk%3D/,1990,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Ac95%C3%89K7CCFGYgfE6fk%C3%81OjoRENZJmwm8meyqgq7rjoOClJDidD45YE5o8JAwdNPGp1%C3%891QjTB6HfLMmgM46Q8tSBE%3D/,1990,,,,,,
4449002043,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ARCmlXWxJ9e%C3%81LOeZrlOWIAAnfQSCAQVZkcI0PjLPsUSF6R7OXE6uxzt8JjwSQMPPdjLnDdRlJ6zyCpLYAyE5zRY%3D/,2019,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AXas8tRPeAcvPms6NCTqmAPa4F%C3%892XNhoobIz7eyvTKi2yOgf%C3%89wk3LD5bE3uFUtQOS%C3%81oB9aHGGmMQlCoKKnz64Zk%3D/,2018,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYOZzCCSpOcTupA0Ci2Gez1RWzYUtaxzyVAwY2vMGndKmyfCK7O9Xq8uvwY5gD4BP1GQW1M9%C3%81wlWzH%C3%81%C3%89MZ80uTE%3D/,2017,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Ac8soPpdwdJj6oxukPRjBNPTGWPPzh%C3%89vBLnBXybYbzcEKBM9%C3%81qsZ2gVYj23SDljI5Ag2ESBR5gTLSObFZwj45Ww%3D/,2018,,,,
4449002044,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Ae3gXjuCIV2VW8EDaBOfrfkAREQf4f0fvgzdOagZYH9yudrAms2dZ8%C3%89sCTiNKEKbfRiTVDGo2mXeJJD4aeAdIx0%3D/,2005,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AdExhGNc2z16VAQrA43cPHzs02tci5fG%C3%89L5cgGMCZ415GRCqIkWXuCRmit%C3%81%C3%81UmxkX93Zx9NJolkYCpsCo2gdom8%3D/,2005,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AdTVQompDLK02SVMDpkhmMsHUiLPW0yIYiH9lUZnpeAQOoQGWoNhV6pzjHR0z8G5EPwFtkXy7rk1KoRM03YVBHI%3D/,2005,,,,,,
4449002051,,,,,,,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AaTQ25DWxuDrmWe9b9YcPsktQcUEVlplF7ZrjrRi2p7XErxJsZWBgEJfuHN%C3%81QZ%C3%81qUyHnwxmwL9I6FfSO9jBNLMc%3D/,2010,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYWwo5YPO0pkb42%C3%81n%C3%81jwwY6z3ZoTBfjKqZspwSzjaNwOssdFSDfgcQ9%C3%89hc402kfUUK6Yn5q%C3%89oT4ACM7XMsMVyFw%3D/,2010,,
4449002053,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AcrbS4j2oMKzIbvNYoJnQ7Vj8NMNOPa2CYZD7%C3%89vm5gGwxdIlMlBEYXeDSh2E6eL8FeIoUXqnRGjQZ1RVLvd%C3%81afg%3D/,1977,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AXL4p8rhn2qogZjMIGUzbMV9fppXt6mNpJhU7krPDKRx13l3A%C3%89Ky7TVsXP3ZjFEjNyNFrmuTGhIU1rZReHrPNGw%3D/,1977,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbjDvkqFECAsg5XGF36IUzB5PEt7VB7LXtUuR7XTzGmXYs3%C3%81Tp6hz7IiN180UXkfjLYZD6BtIRvhOB6EmKDFX6g%3D/,1977,,,,,,
4449002054,,,,,,,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AWqEtTIVHSFsix%C3%814D23%C3%81TVrQ35ewtTSLcK%C3%81ZBzQN9klK4vPLTOQ8CGTEPCZLG0DKrSwLLmZaYcdPhaDU94%C3%89v5Pg%3D/,2025,,,,
4449003017,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Aa5kX%C3%81wO7uxe5JXwuB3B8BDK7BDxLwa61l1lBkJWL26TEktbzHy7JWeLhCQ0a65OgYuMrfblAZIDT3zHaoKQSg4%3D/,1965,,,,,,,,,,
4449003061,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AUh%C3%89DZykrKAmts9kDtFWhoXOp%C3%89ny%C3%81BI%C3%89ZI6yuBX5TNKQCFv5WmQmELyaz5WEEOnP2rR8wXtYplDOErZTfLshtuM%3D/,2022,,,,,,,,,,
4449003064,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AeifaKI3haEnQIwbRXi%C3%89ElU0gpvayfZ0t6vcvmQa1dyBZzNqd%C3%81B3ycjwJHEAqI5FsGCsu9CdF2j4JvadBu6YtsY%3D/,1977,,,,,,,,,,
4449003072,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Ab3T%C3%81KKLimKEURoJXd%C3%89EFlsEEU8MAjC6Kb9rPVlXt%C3%89k%C3%89n2WqHfsJ13ErsxpgEZBqpNWfodAwfc7Mz9cQo%C3%815S3VE%3D/,2008,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ARNB3Eg4PmFMm8khfUNObsTMC%C3%89QjqPI11FXSblwiy0GYnLnsFVexg%C3%8911GHyh67aX0vxgiA5nMreARTVN%C3%89nowl6U%3D/,2007,,,,,,,,
4449003079,,,,,,,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Aez6AN4%C3%89DNYItdZx%C3%81nkTBxstovn7w%C3%89tR%C3%81%C3%81z5R5Ug4uy%C3%89Y%C3%89MngfCZMc1WfLvFhB7mnyU0BzKrnXzTorjOS51YevA%3D/,2025,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AY4nGENGwBJ2xhij4Q5QJ2pnKkq%C3%81LTULPGHfE2gC8Qg6ixbN7ZW51cPl%C3%89WkkCrq25PO26UtMpxd4MjENrASt0Cw%3D/,2025,,
4449004001,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Ae9sivwerjb2WzpucO9tL%C3%89K0AVfxLRjxl0Cdw%C3%81MPq099zaL2rhJDk7CmELwllX8v0cDsqOtPYF8PwmudtchBxjk%3D/,1979,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AQSw7s%C3%89mBTBxbIEbW1o9tw%C3%89pU93WGrk%C3%89jSi%C3%89RV4lfCywwvswu7yJ40CmOlJrw3%C3%81KGNlW9FFD2CuGGxWWyRCFRt4%3D/,1978,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AVdrNHSlj0NKqEHIGJnWV%C3%89Qrg2AjWz3WW10R9msCt3fcWnHqWPt6PO%C3%81ZhssZG3h%C3%81UOOYce5u8lVEmGlTuSS%C3%89H0Q%3D/,1977,,,,,,
4449004002,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AWizT4cODxmDK%C3%81K%C3%89rn7hpjiH6HeO9qgkpZZCSF67ROi4sOz0BYwwsupK6zBoKTamNRagn3XrpWBV1ruraSS9WhU%3D/,1980,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AXZVUmOcNzYksaCz64dSsMilND2zg4UvQzpD9V0inCgEDJM02QPn%C3%89lURkqhtbmU6k8j%C3%890Vg3%C3%89yt74Nu%C3%81Odw6YJY%3D/,1977,,,,,,,,
4449004045,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbtbtCDtRfV%C3%81dHYOThDFEDtiLqev7Dtbk1Op8aTz1k9bxCeWNJ9UNShJ2ZoB9%C3%89vvpyfLdALEJmM7x2DZm90gvKk%3D/,1976,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AckCAhO7nDBQZVCpSdW022iLn%C3%891ZWtUV7zQOY82qwhkGrao0o72LP%C3%81rFHiAHqRqFH%C3%89FEzQrqfaaje%C3%89EFmi9vYOY%3D/,1976,,,,,,,,
4449004056,,,,,,,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AagMIdPDSHldHLFTvg5kdqS4H61qGhUs3VZysmGPSrvr%C3%81JuOS3TtVs94RqZeuBSfpupaamoLQ24eF8CNq9pUjsY%3D/,2016,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ASCcTtnQcaeOqJu96nVi3VK7YsiYuMqHlma3WVgL%C3%81CQpjIK66A%C3%81Eyu1zh7fW%C3%890tr6UNsLIl387%C3%81V%C3%89AO4ZSSr2cI%3D/,2013,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AdTeZgRrzSQc6YRvHozaf3cHo9DQx96Ftnr4JZuj6xSJPmtB5KL%C3%89JN5GxR%C3%89iof4EatC6O%C3%811R%C3%89n1BVqxXOA98jNE%3D/,2009
4449004058,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AV2gnsBOexg7xfdfmhsuuXaGWowKHNO68ez%C3%899N9%C3%81WNpzRkKS5aFB2xbqG8Oq3FkFK5AFBoNak%C3%89ujy%C3%81cwTxcljvo%3D/,1980,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Ada%C3%89c1qr6%C3%89pl8qXy5DRdeadsFx%C3%81t3rOFoK2Kx%C3%89UGssw1B5Ksr2ZtQoiegWFmoZdS2drD2u9eHgcTJgwxvm2YjOo%3D/,1979,,,,,,,,
4449005013,,,,,,,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Acsc8jB9ekAbj9oG7XsyLhk7VtIR4DK0wKcdBf0bzr301499B7TPjtDi9JrO%C3%89yxPWRcSF1jd88PVSNcO%C3%89EIJjpo%3D/,2020,,,,
4449005017,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AR0VixG0dqnqtJr%C3%81%C3%81ycjW4kV2qu2RVkPOVokcwlw6FuKmNRp93nbWErnuJFxRh7B8Kgpr1R%C3%81gcVBzacMhzMxFMI%3D/,2005,,,,,,,,,,
4449005018,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Ad9Ia5itfY0iUhxIf86G1rqqjHhYWva5THeX9A44ucVQgYLwdfV8lj8HS7EtrQEmpllcRxqK8R1IMbmAFD1%C3%81Id8%3D/,1995,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AY%C3%816hR86dASGJ%C3%89%C3%81ZirFcVUGrRpBo0xHG80Saw8E00Hx3YaGHaXzagN2vRCg%C3%81JUQ9tNGtUqqQzALKFhkNjKMnvSs%3D/,1991,,,,,,,,
4449005019,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AaktSrQFJAtNM6imGb1lJBQ33cq1mXeHF4w1eMsJJCf4WygdMGqb%C3%81LrGf3uv0fIwiEBdEG1gva7b%C3%89mqoCiABYIs%3D/,1995,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYPxXWN5SiIxU3V0FLQXTeGf6m2joEyrB7an0DTvPExO31s30wOmXj9HkIeBp1WNLv6srZ06Eo8tsQ8jrHspTuo%3D/,1995,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AcmOR2x44c1zbMot8KKi1lmT%C3%81PzSW44NkMG3U%C3%89pPZgVZj75aHPDZUoe1n2MQuSZMk6XR5ZYzb%C3%89A6Q%C3%89tm56tp7HQ%3D/,1995,,,,,,
4449008001,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Acm0z4Jn7%C3%81fmSjjNz5M4Pkkks04OkaJcuzXtea0Ey22ffstznWsjId13dfw0vdkLrgu4e%C3%81GAr0PjKgSe9BT4%C3%89KA%3D/,1993,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbyNxxEAvk0unj8VGbihrQAPMnLwCcpcweqAzbc8mtKlEXHSU%C3%81fLgKsxKoAwiGjwgNmZb1jG1dZsbSimh0m2ShI%3D/,1993,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AXTejmZgJJE3e23O%C3%81CJLnBxeSXYPv4eCO2Pl095FIkSlTLSVHDCbM7lCC4sHQv0Om6vdFtEA4f6AXRFJQ%C3%81kn7zI%3D/,1993,,,,,,
4449008005,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AcvXp%C3%89WgT36gJU1nyPzVgmphOq4Wl4cceO6iiFaCug2JOZrlNfU%C3%81r%C3%813wEH%C3%89fYlhwzpyXpFNA5tR0IUvMdix6x70%3D/,1982,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AZXKczk3OgJgwGRqmpOrc8VzQ5bXYKV4E9JzbjQJWlIBSRtE1NQ6b4Ng6s5HbAYOSDFU6wzozw%C3%81mIheiTpapvrw%3D/,1982,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Ac%C3%81rbRgvw1z4OgQ5fI63yF9J7vt1NUXmR95gS6CK68QMagdsBqqriHE9lyH6ATdAxgh5TDeQp2qb8OZ%C3%89JLB8Lqc%3D/,1982,,,,,,
4449008007,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ATnlqB4gllzQJT1bbi06oTT5G3qMT7kcCDwALcbE977BFb2EQLobtPWgi2DzgErYJ3y49c2E9Qu8HHoMnbNO5mA%3D/,2019,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AZW5O%C3%89VvETMGiTvotNAzF98%C3%89C%C3%8162gjykrCZACKB25BNLIqVsMZSoz979eWA4qK72YYvm4jo3Ijp%C3%89T91%C3%89zRYu9Io%3D/,2019,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ASRLTu1veFtM4bGzhGVvnTfb2Y68e0HG9sZbZjA30LBjzH0jCO%C3%89QphzhV1bbPhg5XWMsgirWxk3oosnGSSSTjG0%3D/,2017,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AdCkm2G3FWzIvEoenwbynKWHyWY03Yk7mfDCk6Qb7WMFExp6caiavslbMztcDRR1ZEXUYiZ2dLQmNoBQR8mpHzc%3D/,2018,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AdauoZ%C3%89R7oHQzisBBol8Ye3bcN3%C3%89r7mK8XhvEV%C3%89h%C3%81HlWextIr2ZWkEUHKE9cM%C3%81Gz6OUn8cT2kDbN2tEOB8tBhGo%3D/,2017,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AZ3fJEVTsygDWiVfEqVQqtxDlwLRMRntji0b8IN2BtsE7av4zuU8hyakK%C3%81r4lpqu5ZK2BPLcNljnSQwknRmbezg%3D/,2017
4449008008,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AcBAF6wU31wnS6tmFiWtG0Cbpq7D0OTi7TsbL65tVAnMDgORE7lubinLIj8EyQPxhyJ9lUqfF2o%C3%817e%C3%89ppC8CmKQ%3D/,2014,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AQIG1OI8N%C3%89X6ALDTgphd0KXM32uDKhQzwcjsYaTmTXwg6oz4JQmZ30wjvjZtqisfu9ZuK8MB1OD%C3%89yzO%C3%81HW%C3%81xiqs%3D/,2014,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AVTy7tPQ2anvZVPdUGdp%C3%81wAyoF8OSS8WA3NasoEuFaiSpkbjNkD%C3%8150zkF%C3%896ju1mN01bqca7bXlHgroFBZ4GKZYs%3D/,2014,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AQ9LfjWMZxx8XIvHK%C3%8152nxVOho0PLhgSvTF0TS%C3%89%C3%89ikiM3L8wtsr7vd5wwvFH5Uw4j7FnihX9R7dhtbrYUWZHLZE%3D/,2014,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AdnRoKZsHIvazqciGnQ005rPecxbhxcfhClz0EC9l36JWoAwwmS6dHvYpsF%C3%81bOWzX4vAVbAkJ0W%C3%81VPbaoPwB2bk%3D/,2013,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Ab668xqHJicDIjx1n8U8MhpDnPI7ygou6NpEwgSJRDT4iaiH6F%C3%89y2Eo3RXlMAUIF8FMxYHakfFzEuA2Tqz4yhoo%3D/,2013
4449009010,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AViIMnid38duEEL0tImA1KxwWTCNk9zWNWh5Ym%C3%89oq7SRjUuHJcUcaQOkZm99%C3%89nP4Cc1wPiWbGkM%C3%89p%C3%81ffUtI0j1I%3D/,2016,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AUpsnMiBHW4gfYsFGXVm97CcQHec3RBOyP%C3%81VvC0uuBlvOtiEU8i%C3%81U7rAMJE4D6TdQVQMF%C3%810xVr3PxYwTJ5YFibQ%3D/,2014,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Ae9HfIQ%C3%89basXWfRQTjY9OrURzZZdRrqZbSkCxHRE%C3%89V3sqIbVICnFIu2IhdOhH6H0pdCtjIB9wV1jVjyWPFrt28s%3D/,2013,,,,,,
4449009012,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Acild0L1X9mQlpEsPsl%C3%81aA79HLy9qerVZD9FjxiLI3AZXxnlUvdLYCmrZxUItIt9fbKrdKeP38o%C3%89XUPdhO%C3%89v0tk%3D/,2024,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AVMckqSe%C3%81koK92A4l4m8AJEkUtDqfl36ht6kaAhtIQinX45xXZuMjfo1a6bfUtnPWXBEuFZOFcHR3BYQnccg2hI%3D/,2018,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Aa3G76xVMfpc9FTqX3GECEXTHUr%C3%81lr%C3%81tjD1DwiBHgminUyuy9p7tFkAcnFd99w%C3%814KBSrURnQia7sPZBOQDhBjyk%3D/,2017,,,,,,
4449009013,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbFx1q%C3%89ar7CyHD4QEpfLlfs68lUFaRav7uuwPRQ0FKqZbSQaC%C3%81458JguM0zPs7I8ZIElRgtRgxRo2q7BRPHk3Z0%3D/,2016,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AeRXULQaNxuZHwA8pi3wgzkdRT6%C3%81ntvi2yRrnfZtQ3WR5zKF2rP8PIhHqEoijYse2fwdnzFwD6dcTJNRqvRsBR0%3D/,2016,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AZxpXoWbT4ADmkwhzX8lN4ZxjoVF2Jl6CEhFtR0fEeHiasKvyJGUOE8E0gxZlKQJycR2LI6EV2vz0dVLMe4Z6Tw%3D/,2016,,,,,,
4449010009,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbowlE80Ssu4U6jKvN3Irrg1bmX7egmY9bKGVLzhW%C3%81OfoqGIY7A5tIAb%C3%89eeZ3bxQSDMevO97iPaGVDuacj51lLk%3D/,1995,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AZWgDLGnNua7fmNJZjCG4jYjQ4BRex7nwUpCLdIPb2CQSyV1KTyf0%C3%89yvXJ5gu2pv7s6aWbC0MYVc8PfICgLjj5c%3D/,1994,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AfG60HoTXP7xBM1FsWUJ5ONkBzTBsUkv0inoKLQjsZIvoDxlbyVgZC%C3%81ENmPIkpJuz2Cz4Uxj4xSyqILdaeblZu4%3D/,1966,,,,,,
4449010010,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbpXk4gtCj5c2O%C3%81JSCUigGZcr0HR2ZHdHjXJ%C3%89DYw1gSQ%C3%81CJ%C3%89PRyETEiK0STxcIUA9dz8x3TvtLtpgKnCQ%C3%896vMkQ%3D/,1994,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Ac9mmjvUhQdb7rpcIYTRa%C3%89%C3%81llcyi%C3%898jONWkFnGzB5Jq%C3%89eFxk3lMrrb6Wr4WJEM5rYXr%C3%81gWOUZ9gmiwfDE6TN9xc%3D/,1993,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AeRzR8d%C3%89xjw%C3%89gCUaWo28Wnt1uqNFTmbcTRMjmHG1OGwU3lzuqN0LkFyULGozvrF7uRI9ncKzaXR%C3%89pT%C3%89jaq3AXP0%3D/,1993,,,,,,
4449012001,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AX64WYb9XESZq1q308sr%C3%81KDJ2btqP96uZpTFlAVHrFlmaviOaC4Ka%C3%815x2Y7htRYEpdiKxrsrQPO5dzD90Ku2kYQ%3D/,1994,,,,,,,,,,
4449012003,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AUaHRySrI3IhoyTFazgCsAkPFGyCAhdc3kGGijNny5gbo6c42O5whgc52SknKZm7RRVrrLcahohKC6XsqtJyNT4%3D/,2005,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ATS%C3%89238ACCGYRZVzVsfc%C3%81CP2bYeO0MsHloFKNvlB6Egni4eW%C3%89FnbKAzKeO1Ic1%C3%81MXHDRyX41s%C3%892%C3%899Gej7SfqjRk%3D/,1995,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AfxoKt1ejSeIyTJZxA617nrctxDAuohfOYrWLCQv6aLSgP%C3%81XbOP60HVs9OVR8Kb3t2uLfpHvu1rfmF5iWc05hBw%3D/,1995,,,,,,
4449012004,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AeoscuBRIr6Afh2RtstMYR1GnpLQuIPf0qHue42pEPB03sKQtPVZRD7CljWW9eUUnkHr09TK6uJHawBjpXDwjiQ%3D/,1996,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AdoTD4Zs1suBfDnwu7aHYxXlSiIwT%C3%818uFUVyhZyFJnKMjG4HS80PLE2PAxyALT5D37SLbyiwqAkotGoX8BaXlYM%3D/,1996,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AQBQX4iKbn7zFZUDDZ59GPXGnA3G9R%C3%81fbO60E6uce0nHiTlwgLzi2FtulkvcjtjNkit224forpksH3rK62unf9A%3D/,1995,,,,,,
